AuthorID,Author,Date,Content,Attachments,Reactions
"455021680935436290","Gateway#3763","23-Dec-19 12:29 AM","[dscrd-hush] <Solistica> No worries!","",""
"455021680935436290","Gateway#3763","23-Dec-19 02:29 AM","[dscrd-hush] <xuwei> https://cdn.discordapp.com/attachments/643630378674028548/658491119205875774/unknown.png","",""
"455021680935436290","Gateway#3763","23-Dec-19 02:29 AM","[dscrd-hush] <xuwei> There is an exception in the Internet wallet. Please handle it","",""
"455021680935436290","Gateway#3763","23-Dec-19 07:18 AM","[dscrd-hush] <denio> Its because our explorer with the insight api has some problems atm. Please use our Lightwallet instead: https://github.com/MyHush/SilentDragonLite/releases","",""
"455021680935436290","Gateway#3763","23-Dec-19 07:19 AM","[dscrd-hush] <denio> It has all the function that our Fullnode Wallet (SilentDragon) has, without to download the whole Blockchain","",""
"455021680935436290","Gateway#3763","23-Dec-19 07:56 AM","[dscrd-hush] <denio> good morning at all ☕","",""
"455021680935436290","Gateway#3763","23-Dec-19 08:15 AM","[dscrd-hush] <phm87> Good morning","",""
"455021680935436290","Gateway#3763","23-Dec-19 02:25 PM","[dscrd-hush] <dukeleto> howdy","",""
"455021680935436290","Gateway#3763","23-Dec-19 02:25 PM","[dscrd-hush] <dukeleto> !tip 11 random users 55 hush","",""
"455021680935436290","Gateway#3763","23-Dec-19 02:26 PM","[dscrd-hush] <tip.cc> :HUSH: @dukeleto sent @50chickens, @Cmd_Rav, @DelintiQ, @exter, @Gmoney, @scarfau, @solexblack, @TheWolf, @ThrwnSprkz (1851-8637-3014), @Tom.T and @TsuNami **5.00 HUSH** (≈ $0.21) each :cloud_rain:.
*Use `!tip nomention` to stop being pinged by tips.*","",""
"455021680935436290","Gateway#3763","23-Dec-19 03:35 PM","[dscrd-hush] <dukeleto> do we have any iOS devs in the house?","",""
"455021680935436290","Gateway#3763","23-Dec-19 05:22 PM","[dscrd-hush] <AkiraX> What up dukee","",""
"455021680935436290","Gateway#3763","23-Dec-19 10:28 PM","[dscrd-hush] <dukeleto> Good reason to not use fingerprints as a password: https://twitter.com/hackermaderas/status/1209221150712180742","",""
"455021680935436290","Gateway#3763","23-Dec-19 10:39 PM","[dscrd-hush] <AkiraX> That's pretty cool","",""
